"15922";"tours, indre et loire, france";"27"
"15936";"chicago, illinois, usa";"59"
"15945";"charlotte, north carolina, usa";"36"
"15951";"cremona, lombardia, italy";"43"
"15953";"rio de janeiro, rio de janeiro, brazil";"32"
"15957";"sydney, new south wales, australia";"27"
"15962";"saskatoon, saskatchewan, canada";"18"
"15964";"chicago, illinois, usa";"26"
"15966";"bellevue, washington, usa";NULL
"15970";"las palmas de gran canaria, las palmas, spain";"37"
"15971";"narberth, pennsylvania, usa";NULL
"15985";"pasadena, california, usa";"25"
"15989";"bloomingtom, illinois, usa";"26"
"15997";"greensboro, north carolina, usa";"54"
"15999";"coon rapids, minnesota, usa";"36"
"16000";"mililani, hawaii, usa";NULL
"16001";"encintas, california, usa";NULL
"16005";"chicago, illinois, usa";"30"
"16006";"tucson, arizona, usa";NULL
"16009";"stratford, new jersey, usa";"25"
"16010";"carlinville, illinois, usa";NULL
"16012";"union grove, wisconsin, usa";"55"
"16013";"kannapolis, north carolina, usa";"35"
"16015";"ypsilanti, michigan, usa";"31"
"16019";"hilliard, ohio, usa";NULL
"16023";"colorado springs, colorado, usa";NULL
"16024";"willcox, arizona, usa";NULL
"16028";"prospect park, pennsylvania, usa";NULL
"16034";"atlanta, georgia, usa";NULL
"16036";"crestview, florida, usa";NULL
"16041";"asheville, north carolina, usa";"54"
"16043";"tofino, british columbia, canada";"57"
"16045";"seattle, washington, usa";NULL
"16046";"silver springs, florida, usa";NULL
"16047";"conroe, texas, usa";NULL
"16053";"norwalk, connecticut, usa";"38"
"16055";"litchfield, connecticut, united kingdom";NULL
"16058";"new york, new york, usa";"34"
"16060";"philadelphia, pennsylvania, usa";NULL
"16061";"duncan, british columbia, canada";NULL
"16062";"kaneohe, hawaii, usa";"43"
"16068";"marysville, washington, usa";NULL
"16070";"st. peters, missouri, usa";"59"
"16074";"galiano island, british columbia, canada";NULL
"16077";"gordon, new south wales, australia";"34"
"16082";"marlton, new jersey, usa";NULL
"16085";"santa cruz, california, usa";NULL
"16086";"isle of wight, england, united kingdom";"39"
"16088";"san bernardino, california, usa";"52"
"16090";"kennett square, pennsylvania, usa";NULL
"16095";"rantoul, illinois, usa";"35"
"16098";"seminole, florida, usa";NULL
"16106";"albany, california, usa";"44"
"16110";"winter haven, florida, usa";"35"
"16111";"lancaster, pennsylvania, usa";NULL
"16113";"san rafael, california, usa";NULL
"16114";"ottawa, ontario, canada";"30"
"16115";"lemoyne, pennsylvania, usa";NULL
"16116";"san francisco, california, usa";"44"
"16121";"tarrytown, new york, usa";"37"
"16123";"plano, texas, usa";"24"
"16125";"charlotte, north carolina, usa";"47"
"16129";"fairfield, connecticut, usa";"60"
"16130";"hercules, california, usa";"34"
"16133";"beaverton, oregon, usa";NULL
"16137";"claremont, california, usa";NULL
"16138";"lynchburg, virginia, usa";NULL
"16141";"tehachapi, california, usa";NULL
"16143";"san antonio, texas, usa";"38"
"16146";"melbourne, victoria, australia";"27"
"16151";"hobart, tasmania, australia";"39"
"16155";"kuala lumpur, , malaysia";"47"
"16158";"wellston, ohio, usa";NULL
"16160";"melbourne, victoria, australia";"49"
"16161";"cobram, victoria, australia";"28"
"16168";"tucson, arizona, usa";NULL
"16172";"london, england, united kingdom";"25"
"16181";"gelnhausen, hessen, germany";"41"
"16183";"glen rock, new jersey, usa";"14"
"16185";"washington, dc, usa";"21"
"16190";"san jose, california, usa";NULL
"16192";"somersworth, new hampshire, usa";NULL
"16199";"rochester, washington, usa";NULL
"16206";"indianapolis, indiana, usa";"50"
"16208";"gross-gerau, hessen, germany";"34"
"16220";"milano, lombardia, italy";"30"
"16226";"westover, west virginia, usa";NULL
"16231";"kanata, ontario, canada";"32"
"16233";"st peters, missouri, usa";"20"
"16237";"kingman, arizona, usa";"48"
"16241";"red deer, alberta, canada";"39"
"16242";"whitehorse, yukon territory, canada";NULL
"16244";"toronto, ,";NULL
"16246";"kitakyushu, fukuoka, japan";"32"
"16248";"aurora, illinois, usa";NULL
"16250";"new york city, new york, usa";"28"
"16258";"randolph, massachusetts, usa";"40"
"16260";"fullerton, california, usa";"19"
"16263";"ashland, wisconsin, usa";NULL
"16266";"calgary, alberta, canada";NULL
"16267";"empoli, toscana, italy";"45"
"16271";"st. petersburg, florida, usa";"60"
"16274";"seremange-erzange, n/a, france";"0"
"16280";"west liberty, iowa, usa";"24"
"16285";"nerang, queensland, australia";NULL
"16287";"valencia, valencia, spain";"29"
"16307";"austin, texas, usa";NULL
"16315";"berlin, berlin, germany";NULL
"16319";"keith, south australia, australia";"43"
"16326";"moe, victoria, australia";"15"
"16338";"baton rouge, louisiana, usa";"17"
"16342";"aberfoyle park, south australia, australia";"45"
"16345";"howell, michigan, usa";NULL
"16357";"alice springs, northern territory, australia";"64"
"16359";"baulkham hills, new south wales, australia";"38"
"16371";"williams lake, british columbia, canada";"20"
"16376";"rosemount, queensland, australia";"59"
"16379";"darwin, northern territory, australia";"35"
"16380";"perugia, ,";"35"
"16381";"rochester, new york, usa";"34"
"16383";"sheffield, england, united kingdom";"24"
"16386";"lincoln, nebraska, usa";"29"
"16393";"moline, illinois, usa";NULL
"16397";"catania, sicilia, italy";NULL
"16400";"cedar park, texas, usa";"49"
"16408";"red deer, alberta, canada";NULL
"16411";"portland, oregon, usa";"32"
"16412";"austin, texas, usa";"37"
"16414";"murfreesboro, tennessee,";NULL
"16417";"austin, texas, usa";NULL
"16418";"austin, texas, usa";"37"
"16425";"duncan, ,";NULL
"16437";"hannover, niedersachsen, germany";"33"
"16445";"augusta, georgia, usa";"22"
"16446";"igls, tirol, austria";"33"
"16449";"pendleton, oregon, usa";NULL
"16452";"delta, british columbia, canada";NULL
"16459";"palm springs, california, usa";NULL
"16460";"west palm beach, florida, usa";"49"
"16461";"lower sackville, nova scotia, canada";"35"
"16464";"garden city, new york, usa";NULL
"16468";"las vegas, nevada, usa";NULL
"16469";"cross river, newfoundland, usa";"61"
"16472";"kent, washington, usa";NULL
"16473";"fairfield, california, usa";"37"
"16474";"san frnacisco, california, usa";NULL
"16475";"iowa city, iowa, usa";"70"
"16479";"henderson, nevada, usa";"38"
"16488";"milwaukee, wisconsin, usa";"36"
"16490";"chandler, arizona, usa";"76"
"16492";"east hartford, connecticut, usa";"43"
"16498";"griffith, indiana, usa";"34"
"16499";"walnut, california, usa";NULL
"16504";"kuching, sarawak, malaysia";"28"
"16507";"lancaster, pennsylvania, usa";"23"
"16509";"detroit, michigan, usa";"29"
"16510";"louisville, kentucky, usa";"28"
"16517";"magalia, california, usa";"32"
"16520";"lake forest park, ,";NULL
"16528";"king george, virginia, usa";NULL
"16530";"chicago, illinois, usa";"29"
"16532";"hollywood, florida, usa";"44"
"16533";"columbus, ohio, usa";NULL
"16537";"seattle, washington, usa";NULL
"16538";"yakima, washington, usa";NULL
"16542";"nashville, tennessee, usa";"18"
"16545";"berkeley, california, usa";NULL
"16549";"westminster, maryland, usa";"32"
"16551";"aurora, colorado, usa";NULL
"16552";"durand, michigan, usa";NULL
"16553";"placentia, california, usa";"27"
"16554";"winnipeg, ,";"35"
"16557";"st. louis, missouri, usa";"41"
"16562";"edmonton,, alberta, canada";"58"
"16566";"augsburg, bayern, germany";"19"
"16585";"prince george, british columbia, canada";"26"
"16587";"christchurch, canterbury, new zealand";"33"
"16595";"saarbrücken, saarland, germany";"42"
"16596";"auckland, auckland city, new zealand";"30"
"16599";"roselle, illinois, usa";"33"
"16601";"brewster, new york, usa";"40"
"16609";"skagway, alaska, usa";NULL
"16623";"mesa, arizona, usa";"39"
"16631";"roswell, georgia, usa";NULL
"16634";"little rock, arkansas, usa";"42"
"16637";"seattle, washington, usa";NULL
"16639";"elk mound, wisconsin, usa";"44"
"16643";"east fallowfield, pennsylvania, usa";NULL
"16649";"pembroke pines, florida, usa";"17"
"16654";"málaga, andalucia, spain";"35"
"16659";"san diego, california, usa";"52"
"16661";"glendale, california, usa";NULL
"16665";"new brighton, pennsylvania, usa";"55"
"16666";"rogersville, tennessee, usa";NULL
"16673";"cadiz, cadiz, spain";"30"
"16677";"móra, tarragona, spain";"26"
"16678";"viella, asturias, spain";"32"
"16684";"sao paulo, sao paulo, brazil";"59"
"16687";"orlando, florida, usa";"0"
"16689";"san diego, california, usa";"38"
"16699";"kent, washington,";"26"
"16708";"gorokan, new south wales, australia";"34"
"16711";"athens, alabama, usa";"40"
"16713";"abbotsford, british columbia, canada";NULL
"16717";"clive, iowa, usa";"34"
"16718";"houston, texas, usa";"29"
"16721";"leduc, alberta, canada";NULL
"16725";"saint louis, missouri, usa";NULL
"16730";"halfmoon bay, british columbia, canada";"71"
"16731";"belleville, new jersey, usa";"21"
"16736";"penzberg, bayern, germany";"35"
"16746";"lilburn, georgia, usa";NULL
"16747";"louisville, kentucky, usa";"39"
"16749";"payson, arizona, usa";"64"
"16754";"kenner, louisiana, usa";NULL
"16755";"streetman, texas, usa";"58"
"16756";"vancouver, washington, usa";NULL
"16759";"allen park, michigan, usa";"34"
"16764";"walnut creek, california, usa";NULL
"16769";"columbia, south carolina, usa";"53"
"16771";"vancouver, washington, usa";NULL
"16774";"morrow, georgia, usa";NULL
"16777";"hummelstown, pennsylvania, usa";"30"
"16780";"fredericton, new brunswick, canada";"46"
"16781";"marion, iowa, usa";NULL
"16782";"columbus, ohio, usa";"53"
"16786";"no.berwick,, maine, usa";NULL
"16787";"mountain view, california, usa";"60"
"16790";"cambridge, ontario, canada";"15"
"16795";"mechanicsville, maryland, usa";"47"
"16798";"orangeburg, south carolina, usa";NULL
"16799";"enterprise, alabama, usa";"21"
"16800";"washington dc, dc, usa";NULL
"16802";"hayling island, hampshire, england";"62"
"16803";"pittsburgh, pennsylvania, usa";NULL
"16805";"elk grove, california, usa";"47"
"16815";"halifax, nova scotia, canada";NULL
"16818";"hiawatha, iowa, usa";NULL
"16827";"aloha, ,";NULL
"16833";"santa cruz, california, usa";NULL
"16835";"bronx, new york, usa";"28"
"16840";"harper woods, michigan, usa";"30"
"16842";"st. paul, minnesota, usa";NULL
"16853";"carpinteria, california, usa";"58"
"16854";"chertsey, england, united kingdom";NULL
"16859";"waitakere city, n/a, new zealand";"44"
"16865";"newburgh, indiana, usa";"34"
"16867";"mörfelden-walldorf, hessen, germany";"25"
"16870";"rochester, new york, usa";NULL
"16871";"leroy, new york, usa";"26"
"16873";"riverdale, maryland, usa";"37"
"16875";"little rock, arkansas, usa";"61"
"16876";"west long branch, new jersey, usa";NULL
"16877";"houston, arkansas, usa";"37"
"16899";"katonah, new york, usa";"13"
"16908";"chicago, illinois, usa";"55"
"16916";"hackettstown, new jersey, usa";"53"
"16919";"fort erie, ontario, canada";"23"
"16935";"saltville, virginia, usa";NULL
"16941";"aachen, nordrhein-westfalen, germany";NULL
"16943";"sydney, new south wales, australia";NULL
"16947";"aliquippa, pennsylvania, usa";NULL
"16949";"cadillac, michigan, usa";"49"
"16952";"st albans, england, united kingdom";"47"
"16960";"hillsboro, oregon, usa";NULL
"16966";"waterloo, ontario, canada";"41"
"16968";"delphos, ohio, usa";"21"
"16970";"bethlehem, pennsylvania, usa";"20"
"16974";"alpharetta, georgia, usa";"38"
"16980";"manchester, england, united kingdom";"37"
"16982";"christchurch, canterbury, new zealand";NULL
"16987";"berkeley, california, usa";"53"
"16989";"dijon, bourgogne, france";"35"
"16991";"kansas city, missouri, usa";NULL
"16994";"fairbanks, alaska,";"31"
"16996";"stratford, iowa, usa";"23"
"16997";"houston, texas, usa";NULL
"16998";"albert lea, minnesota, usa";"28"
"16999";"alexandria, virginia, usa";"48"
"17000";"preston, england, united kingdom";"30"
"17003";"carlsbad, california, usa";NULL
"17006";"wilton manors, florida, usa";NULL
"17007";"pickering, ontario, canada";"18"
"17012";"moss beach, california,";NULL
"17023";"santa clarita, california, usa";"49"
"17036";"st louis, missouri, usa";"31"
"17040";"stuttgart, baden-wuerttemberg, germany";NULL
"17045";"holbæk, sjælland, denmark";"25"
"17046";"lincon, nebraska, usa";"35"
"17048";"alicante, alicante, spain";"28"
"17049";"stouffville, ontario, canada";"32"
"17051";"st. louis, missouri, usa";NULL
"17054";"boulogne billancourt, haut de seine, france";"26"
"17056";"lebach, saarland, germany";"32"
"17058";"san antonio, texas, usa";"35"
"17065";"amstelveen, noord holland, netherlands";"42"
"17068";"williamstown, victoria, australia";"50"
"17073";"hazelton, north dakota, usa";"29"
"17079";"cheltenham, gloucestershire, united kingdom";"40"
"17083";"smithfield, rhode island, usa";"26"
"17087";"potsdam, brandenburg, germany";"28"
"17094";"paris, ile de france, france";"36"
"17106";"toronto, ontario, canada";"58"
"17108";"standish, ,";NULL
"17109";"ventura, california, usa";"26"
"17122";"san francisco, california, usa";NULL
"17125";"lewisville, north carolina, usa";"23"
"17132";"quezon city, metro manila, philippines";"21"
"17135";"bilbao, bizkaia, spain";"22"
"17145";"san francisco, california, usa";NULL
"17156";"n cape may, new jersey, usa";"47"
"17158";"chandler, arizona, usa";"16"
"17159";"kewaskum, wisconsin, usa";"44"
"17160";"vista, california, usa";NULL
"17165";"leven, fife, united kingdom";NULL
"17167";"richmond, british columbia, canada";"30"
"17171";"istanbul, n/a, turkey";"29"
"17172";"móstoles, madrid, spain";"28"
"17174";"york, north yorkshire, united kingdom";"26"
"17177";"chapel hill, north carolina, usa";"67"
"17180";"san francisco, california, usa";"28"
"17181";"del mar, california, usa";"36"
"17183";"zaragoza, zaragoza, spain";"23"
"17184";"davao city, davao del norte, philippines";"23"
"17185";"st. john`s, newfoundland, canada";NULL
"17190";"woodstock, georgia, usa";"31"
"17193";"mobile, alabama, usa";"8"
"17200";"canby, oregon, usa";"37"
"17203";"jacksonville, florida, usa";"32"
"17213";"henderson, tennessee, usa";"24"
"17224";"london, england, united kingdom";NULL
"17228";"toronto, ontario, canada";NULL
"17229";"boston, massachusetts, usa";"29"
"17231";"ottawa, ontario, canada";"73"
"17233";"fuquay-varina, north carolina, usa";"54"
"17245";"glasgow, kentucky, usa";"38"
"17247";"bucuresti, n/a,";"23"
"17262";"cleburne, texas, usa";NULL
"17266";"gray, maine, usa";NULL
"17272";"pittsburgh, pennsylvania, usa";"23"
"17275";"tinley park, illinois, usa";NULL
"17277";"douglas, arizona, usa";"45"
"17278";"cottonwood, arizona, usa";"67"
"17280";"angra do heroísmo, açores, portugal";"18"
"17281";"belvidere, illinois, usa";NULL
"17282";"irwin, pennsylvania, usa";"38"
"17288";"seattle, washington, usa";"64"
"17308";"alajuela, san carlos, costa rica";"32"
"17312";"capital federal, buenos aires, argentina";"29"
"17316";"melbourne, victoria, australia";"17"
"17321";"mesa, arizona, usa";NULL
"17328";"bisbee, arizona, usa";NULL
"17330";"lille, nord, france";"34"
"17332";"phoenix, arizona, usa";"33"
"17337";"jacksonville, ,";NULL
"17340";"tucson, arizona, usa";NULL
"17353";"tempe, arizona, usa";NULL
"17357";"flagstaff, arizona, usa";"25"
"17359";"tucson, arizona, usa";"43"
"17361";"putrajaya, w.p. putrajaya, malaysia";"17"
"17373";"roma, lazio, italy";"28"
"17380";"hull, quebec, canada";NULL
"17389";"tucson, arizona, usa";"41"
"17391";"mesa, arizona, usa";NULL
"17397";"tacoma, washington, usa";NULL
"17399";"tempe, arizona, usa";NULL
"17402";"tucson, arizona, usa";NULL
"17403";"chandler, arizona, usa";NULL
"17404";"sierra vista, ,";"70"
"17433";"york, pennsylvania, usa";"36"
"17440";"cudjoe key, florida, usa";NULL
"17443";"chicago, illinois, usa";NULL
"17446";"whittier, california, usa";"20"
"17448";"tucson, arizona, usa";"43"
"17449";"tempe, arizona, usa";NULL
"17453";"kenner, louisiana, usa";NULL
"17455";"brooklyn, new york, usa";"38"
"17457";"tucson, arizona, usa";"43"
"17460";"phoenix, ,";NULL
"17461";"summerville, south carolina, usa";"37"
"17464";"farmington, new mexico, usa";"64"
"17475";"kirkland, arizona, usa";"51"
"17479";"prague, n/a, czech republic";NULL
"17487";"circle pines, minnesota, usa";"61"
"17493";"london, england, united kingdom";"34"
"17498";"green bay, wisconsin, usa";"19"
"17504";"rockville, , usa";NULL
"17505";"arlington, texas, usa";NULL
"17506";"youngstown, ohio, usa";NULL
"17507";"dublin, dublin, ireland";"37"
"17508";"santa rosa, california, usa";"32"
"17514";"bolingbrook, illinois, usa";NULL
"17523";"dothan, alabama, usa";"23"
"17531";"eugene, oregon, usa";NULL
"17535";"rochester, new york, usa";NULL
"17542";"seekonk, massachusetts, usa";NULL
"17547";"twinsburg, ohio, usa";NULL
"17555";"shoreview, minnesota, usa";NULL
"17569";"crestview, florida, usa";"30"
"17571";"doylestown, pennsylvania, usa";"58"
"17574";"essen, nordrhein-westfalen, germany";"23"
"17576";"davidson, north carolina, usa";NULL
"17578";"frankfurt, hessen, germany";"37"
"17579";"stuttgart, baden-wuerttemberg, germany";NULL
"17583";"wisconsin rapids, wisconsin, usa";NULL
"17588";"newport coast, ,";NULL
"17589";"westminster, maryland, usa";"46"
"17590";"usa, california, usa";"16"
"17595";"auckland, na, new zealand";NULL
"17596";"brighton & hove, england, united kingdom";"31"
"17600";"mannheim, baden-wuerttemberg, germany";"21"
"17602";"spencer, massachusetts, usa";NULL
"17605";"angwin, california, usa";NULL
"17606";"birmingham, alabama, usa";"42"
"17613";"cincinnati, ohio, usa";"44"
"17614";"sugar land, texas, usa";"49"
"17616";"sanibel, florida, usa";NULL
"17625";"petersburg, illinois, usa";NULL
"17627";"chisago city, minnesota, usa";NULL
"17634";"toronto, ontario, canada";"28"
"17635";"portland, oregon, usa";"16"
"17644";"hillsborough, new jersey, usa";"26"
"17645";"san jose, california, usa";NULL
"17651";"copiague, new york, usa";NULL
"17661";"new york, new york, usa";"25"
"17663";"surrey, west byfleet, united kingdom";"51"
"17664";"rosenheim, bayern, germany";NULL
"17665";"po, toscana, italy";"40"
"17667";"iowa city, iowa, usa";"33"
"17680";"huntington, vermont, usa";NULL
"17684";"bryan, texas, usa";"58"
"17689";"shrewsbury, new jersey, usa";"1"
"17693";"bloomington, minnesota, usa";NULL
"17702";"bochum, nordrhein-westfalen, germany";"21"
"17703";"newport beach, california, usa";"28"
"17704";"houston, texas, usa";"65"
"17707";"cedar springs, michigan, usa";NULL
"17721";"edmonton, alberta, canada";"28"
"17724";"dundas, ontario, canada";NULL
"17725";"mt. sinai, new york, usa";"20"
"17726";"ottawa, ontario, canada";"33"
"17733";"beloit, wisconsin, usa";"56"
"17734";"dresden,, ontario, canada";NULL
"17740";"middlebury, vermont, usa";"34"
"17742";"river falls, wisconsin, usa";"39"
"17744";"spencerville, ontario, canada";NULL
"17752";"portland, oregon, usa";NULL
"17757";"dartmouth, nova scotia, canada";NULL
"17759";"little canada, minnesota, usa";"50"
"17761";"pinckney, michigan, usa";NULL
"17763";"springfield, missouri, usa";"14"
"17766";"vaucluse, n/a, france";"34"
"17768";"new york city, new york, usa";"20"
"17777";"aveiro, litoral norte, portugal";"31"
"17778";"bromsgrove, england, united kingdom";NULL
"17781";"pittsburg, california, usa";"19"
"17788";"chatenoy, loiret, france";"32"
"17789";"paris, idf, france";"26"
"17792";"geltendorf, bayern, germany";"40"
"17793";"firenze, toscana, italy";NULL
"17794";"beaver, pennsylvania, usa";NULL
"17799";"zoolooriver, ,";"25"
"17802";"heidelberg, arizona, germany";NULL
"17822";"isny, baden-wuerttemberg, germany";"34"
"17836";"bloomington, indiana, usa";"17"
"17842";"washington, dc, usa";"21"
"17848";"redmond, washington, usa";NULL
"17857";"pittsburgh, pennsylvania, usa";"20"
"17859";"roanoke, virginia, usa";"43"
"17869";"beverly, massachusetts, usa";NULL
"17871";"olympia, washington, usa";NULL
"17872";"halle, sachsen-anhalt, germany";"24"
"17874";"birkenfeld, baden-württemberg, germany";NULL
"17876";"portland, oregon, usa";NULL
"17877";"berlin, berlin, germany";"30"
"17878";"westminster, colorado, usa";NULL
"17890";"wisconsin rapids, wisconsin, usa";"17"
"17892";"millsboro, delaware, usa";"56"
"17893";"mt. tremper, new york, usa";NULL
"17894";"alabaster, alabama, usa";"47"
"17901";"ft lauderdale, florida, usa";"66"
"17904";"northampton, england, united kingdom";NULL
"17906";"suisun city, california, usa";"61"
"17910";"geneva, geneva, switzerland";NULL
"17917";"hamilton, ontario, canada";"23"
"17920";"kelowna, british columbia, canada";NULL
"17926";"honolulu, hawaii, usa";NULL
"17927";"fulton, new york, usa";NULL
"17928";"onalaska, wisconsin, usa";"13"
"17935";"cedar park, texas, usa";NULL
"17944";"las cruces, new mexico, usa";NULL
"17949";"rochelle, illinois, usa";"38"
"17950";"puchong, selangor, malaysia";"32"
"17952";"albuquerque, new mexico, usa";NULL
"17954";"harrisonburg, virginia, usa";"38"
"17960";"west berlin, new jersey, usa";"17"
"17965";"cedar springs, michigan, usa";NULL
"17969";"bethune, ,";NULL
"17970";"chesterland, ohio, usa";"40"
"17975";"fargo, north dakota, usa";NULL
"17976";"calgary, alberta, canada";NULL
"17984";"edinburg, texas, usa";"35"
"17986";"sewell, new jersey, usa";"45"
"17996";"vancouver, british columbia, canada";NULL
"18002";"oakville, ontario, canada";"23"
"18004";"omaha, nebraska, usa";"11"
"18006";"santa monica, california, usa";NULL
"18009";"baldwin, new york, usa";"35"
"18012";"us airforce, naval air station keflavik, iceland, iceland";"24"
"18016";"new port richey, florida, usa";"21"
"18022";"robbins, illinois, usa";"33"
"18025";"honolulu, hawaii, usa";NULL
"18028";"temecula, california, usa";NULL
"18032";"albuquerque, new mexico, usa";NULL
"18035";"detroit, michigan, usa";"21"
"18038";"miami, florida, usa";"29"
"18055";"zephyrhills, florida, usa";NULL
"18059";"phoenix, arizona, usa";"38"
"18065";"south euclid, ohio, usa";"34"
"18067";"kajang, selangor, malaysia";"33"
"18077";"aubrey, texas, usa";"26"
"18082";"southern, california, usa";"38"
"18087";"bordeaux, aquitaine, france";"27"
"18090";"new orleans, louisiana, usa";"46"
"18095";"birmingham, alabama, usa";"30"
"18096";"indianapolis, indiana,";NULL
"18097";"kiel, schleswig-holstein, germany";"27"
"18105";"east york, ontario, canada";"47"
"18107";"san diego, california, usa";NULL
"18112";"woodbury, new jersey, usa";NULL
"18114";"olympia, washington, usa";"47"
"18121";"chevy chase, maryland, usa";NULL
"18132";"valenzuela city, manila, philippines";"26"
"18134";"ulm, baden-wuerttemberg, germany";"23"
"18135";"stoneboro, pennsylvania, usa";NULL
"18139";"saint paul, minnesota, usa";NULL
"18142";"howell, new jersey, usa";NULL
"18155";"sydney, new south wales, australia";"26"
"18157";"london, ontario, canada";"29"
"18161";"liège, ,";"27"
"18162";"las vegas, nevada, usa";"56"
"18164";"coventry, england, united kingdom";"33"
"18166";"toronto, ontario, canada";NULL
"18167";"lansing, michigan, usa";"34"
"18170";"reus, catalunya, andorra";"27"
"18172";"levittown, pennsylvania, usa";"36"
"18173";"singapore, ,";"34"
"18176";"brookfield, illinois, usa";NULL
"18185";"nanaimo, british columbia, canada";"27"
"18186";"lille, nord-pas de calais, france";"33"
"18196";"paris, ile de france, france";"28"
"18199";"highlands ranch, colorado, usa";"56"
"18203";"fenton, missouri, usa";NULL
"18210";"eynatten, lg, belgium";"36"
"18216";"houston, texas, usa";"50"
"18247";"scotch plains, new jersey, usa";NULL
"18250";"york, pennsylvania, usa";"31"
"18252";"vitória de conquista, bahia, brazil";NULL
"18254";"nanaimo, british columbia, canada";"34"
"18256";"fort frances, ontario, canada";"16"
"18274";"walnut creek, california, usa";NULL
"18276";"seattle, washington, usa";NULL
"18278";"san bruno, california, usa";NULL
"18282";"ottawa, ontario, canada";"39"
"18287";"ardmore, alabama, usa";NULL
"18288";"rochester, new york, usa";"23"
"18294";"pavia, lombardia, italy";"35"
"18296";"williamsburg, virginia, usa";NULL
"18299";"la, california, usa";NULL
"18309";"rennes, bretagne, france";"34"
"18311";"new york, new york, usa";NULL
"18312";"mentor, ohio, usa";"54"
"18313";"cheltenham, gloucestershire, united kingdom";"36"
"18316";"seattle, washington, usa";NULL
"18317";"st louis park, minnesota, usa";NULL
"18321";"grayslake, illinois, usa";NULL
"18323";"augusta, maine, usa";"41"
"18331";"richmond, texas, usa";NULL
"18332";"salinas, california, usa";"30"
"18333";"grapevine, texas, usa";"53"
"18341";"edmonton, alberta, canada";NULL
"18342";"valenciennes, n/a, france";"35"
"18349";"lawrence, kansas, usa";"62"
"18350";"linden, new jersey, usa";NULL
"18351";"eugene, oregon, usa";"23"
"18356";"trois-rivières, quebec, canada";"19"
"18366";"philadelphia, pennsylvania, usa";"33"
"18369";"badajoz, badajoz, spain";"27"
"18375";"rapid city, south dakota, usa";"74"
"18384";"palma de mallorca, baleares, spain";"37"
"18385";"north plainfield, new jersey, usa";"33"
"18395";"redmond, oregon, usa";"44"
"18398";"hamburg, hamburg, germany";"28"
"18401";"chicago, illinois,";NULL
"18411";"fellbach, baden-wuerttemberg, germany";"40"
"18412";"thun, bern, switzerland";"44"
"18419";"cologne, nordrhein-westfalen, germany";NULL
"18429";"n/a, n/a, denmark";NULL
"18433";"moraga, california, usa";"52"
"18439";"folsom, california, usa";"38"
"18440";"hollister, missouri, usa";"55"
"18444";"austin, texas, usa";"46"
"18454";"bettendorf, iowa, usa";NULL
"18464";"padova, veneto, italy";"32"
"18473";"delta, ladner, british columbia, canada";NULL
"18476";"springfield, missouri, usa";NULL
"18486";"fairbanks, alaska, usa";NULL
"18494";"durbuy, luxembourg, belgium";"34"
"18502";"phoenix, arizona, usa";NULL
"18503";"charleston, ,";NULL
"18512";"centennial, colorado, usa";NULL
"18515";"smyrna, georgia, usa";NULL
"18519";"san diego, california, usa";NULL
"18527";"shiraz, fars, iran";"45"
"18541";"logansville, georgia, usa";"36"
"18554";"attleboro, massachusetts, usa";NULL
"18555";"calgary, alberta, canada";NULL
"18556";"loveland, ohio, usa";"34"
"18562";"halifax, nova scotia, canada";"25"
"18565";"edmonton, alberta, canada";"34"
"18567";"little rock, arkansas, usa";"20"
"18569";"chesapeake, virginia, usa";NULL
"18576";"tucson, arizona, usa";NULL
"18583";"denver, colorado, usa";"48"
"18596";"mattison, new york, usa";"19"
"18597";"eden, wisconsin, usa";NULL
"18603";"oceanside, california, usa";"53"
"18609";"la crescenta, california, usa";NULL
"18622";"college station, texas, usa";NULL
"18629";"wilmington, massachusetts, usa";"41"
"18641";"thousand oaks, california, usa";"18"
"18648";"lake oswego, oregon, usa";NULL
"18649";"auckland, auckland, new zealand";"55"
"18650";"auburn, washington, usa";"14"
"18652";"moorestown, new jersey, usa";NULL
"18655";"port huron, michigan, usa";NULL
"18660";"new kensington, pennsylvania, usa";"35"
"18671";"daytona beach, florida,";NULL
"18672";"suffolk county long island, new york, usa";"47"
"18679";"london, england, united kingdom";"30"
"18682";"manchester, england, united kingdom";"54"
"18689";"pullman, washington, usa";NULL
"18701";"sidney, ohio, usa";"48"
"18702";"knoxville, tennessee, usa";"24"
"18710";"union bridge, maryland, usa";"25"
"18713";"o grove, pontevedra, spain";NULL
"18714";"milwaukee, wisconsin, usa";"31"
"18715";"mesa, arizona, usa";NULL
"18716";"san leandro, california, usa";NULL
"18722";"fairfield, connecticut, usa";"41"
"18728";"cedar crest, new mexico, usa";NULL
"18733";"melbourne, victoria, australia";NULL
"18745";"delta, british columbia, canada";NULL
"18746";"galion, ohio, usa";NULL
"18750";"l`ancienne-lorette, quebec, canada";"53"
"18753";"roma, roma, italy";NULL
"18758";"london, england, united kingdom";"35"
"18770";"houston, texas, usa";NULL
"18789";"ft worth, texas, usa";"20"
"18795";"waterloo, ontario, canada";"14"
"18802";"st. louis, missouri, usa";"16"
"18806";"los angeles, california, usa";"39"
"18821";"victoria, british columbia, canada";NULL
"18832";"st. albert, alberta, canada";NULL
"18836";"herkimer, new york, usa";"40"
"18845";"llandudno, wales, united kingdom";"45"
"18848";"st. john`s, newfoundland, canada";NULL
"18850";"berlin, berlin, germany";"28"
