3442440246;[]
3746618959;[]
3257228449;[("'childrens'", 0.0), ("'italian-literature'", 0.0), ("'fiction'", 0.0)]
3570204758;[]
3548680291;[("'mystery'", 0.0), ("'irish-literature'", 0.0), ("'humor'", 0.0), ("'ireland'", 0.0), ("'fiction'", 0.0)]
3442450144;[("'crime'", 0.0), ("'mystery'", 0.0), ("'fiction'", 0.0), ("'scotland'", 0.0)]
3442727758;[("'mystery'", 0.0), ("'historical-fiction'", 0.0), ("'historical-mystery'", 0.0), ("'historical'", 0.0), ("'fiction'", 0.0)]
3426620685;[]
3596505429;[("'german-literature'", 0.0), ("'contemporary'", 0.0)]
0307100227;[("'picture-books'", 0.0), ("'childrens'", 0.0)]
0886251788;[]
1590383141;[("'lds-fiction'", 0.0), ("'adventure'", 0.0), ("'religion'", 0.0), ("'mystery'", 0.0), ("'church'", 0.0)]
0061066591;[("'childrens'", 0.0)]
0671522728;[]
0816735786;[]
0689835752;[("'childrens'", 0.0)]
0152017976;[("'fantasy'", 0.0), ("'childrens'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0), ("'adventure'", 0.0)]
0152017984;[("'fantasy'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0), ("'childrens'", 0.0), ("'mythology'", 0.0)]
3596271088;[("'classics'", 0.0), ("'plays'", 0.0), ("'fiction'", 0.0), ("'historical-fiction'", 0.0), ("'drama'", 0.0)]
3596270952;[("'plays'", 0.0), ("'classics'", 0.0), ("'fiction'", 0.0), ("'drama'", 0.0), ("'school'", 0.0)]
8477204055;[("'fantasy'", 0.0), ("'self-help'", 0.0), ("'fiction'", 0.0), ("'philosophy'", 0.0)]
0394577736;[("'fiction'", 0.0), ("'literary-fiction'", 0.0), ("'contemporary'", 0.0)]
0151104506;[("'fiction'", 0.0), ("'african-american'", 0.0), ("'short-stories'", 0.0), ("'novels'", 0.0)]
0425175006;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'cozy-mystery'", 0.0), ("'crime'", 0.0)]
0345426274;[("'thriller'", 0.0), ("'mystery'", 0.0), ("'fiction'", 0.0), ("'suspense'", 0.0)]
0425186857;[("'romance'", 0.0), ("'historical-romance'", 0.0), ("'historical'", 0.0), ("'time-travel'", 0.0), ("'medieval'", 0.0)]
0671003518;[("'historical-romance'", 0.0), ("'romance'", 0.0), ("'historical'", 0.0), ("'historical-fiction'", 0.0), ("'medieval'", 0.0)]
051512317X;[("'romance'", 0.0), ("'contemporary-romance'", 0.0), ("'contemporary'", 0.0), ("'fiction'", 0.0), ("'chick-lit'", 0.0)]
0515114693;[("'romance'", 0.0), ("'contemporary-romance'", 0.0), ("'contemporary'", 0.0), ("'fiction'", 0.0), ("'chick-lit'", 0.0)]
0060507403;[("'fiction'", 0.0), ("'design'", 0.0), ("'art'", 0.0), ("'humor'", 0.0), ("'novels'", 0.0)]
0679767398;[("'fiction'", 0.0), ("'japan'", 0.0), ("'japanese-literature'", 0.0), ("'contemporary'", 0.0), ("'romance'", 0.0)]
0553212761;[("'classics'", 0.0), ("'fiction'", 0.0), ("'romance'", 0.0), ("'literature'", 0.0), ("'historical-fiction'", 0.0)]
0425174468;[("'fiction'", 0.0), ("'short-stories'", 0.0), ("'science-fiction'", 0.0), ("'classics'", 0.0), ("'literature'", 0.0)]
044012929X;[("'fiction'", 0.0), ("'classics'", 0.0), ("'humor'", 0.0), ("'literature'", 0.0), ("'science-fiction'", 0.0)]
0345367421;[("'fiction'", 0.0), ("'contemporary'", 0.0), ("'novels'", 0.0)]
0060004533;[("'fiction'", 0.0), ("'humor'", 0.0), ("'short-stories'", 0.0), ("'essays'", 0.0), ("'literature'", 0.0)]
0380002930;[("'classics'", 0.0), ("'fiction'", 0.0), ("'fantasy'", 0.0), ("'young-adult'", 0.0), ("'animals'", 0.0)]
080215185X;[("'japanese-literature'", 0.0), ("'short-stories'", 0.0), ("'literature'", 0.0), ("'japan'", 0.0), ("'novels'", 0.0)]
888183152X;[("'classics'", 0.0), ("'italian-literature'", 0.0), ("'italy'", 0.0), ("'nobel-prize'", 0.0), ("'novels'", 0.0)]
8806155873;[("'fiction'", 0.0), ("'noir'", 0.0), ("'thriller'", 0.0), ("'crime'", 0.0)]
0718143043;[("'thriller'", 0.0), ("'mystery'", 0.0), ("'fiction'", 0.0), ("'crime'", 0.0)]
0670858722;[("'fiction'", 0.0), ("'literature'", 0.0)]
0486280489;[("'fiction'", 0.0), ("'classics'", 0.0), ("'historical-fiction'", 0.0), ("'school'", 0.0), ("'literature'", 0.0)]
3821829494;[("'fantasy'", 0.0), ("'german-literature'", 0.0), ("'fiction'", 0.0), ("'humor'", 0.0)]
0312876912;[("'science-fiction'", 0.0), ("'fiction'", 0.0)]
0684148579;[("'science-fiction'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0)]
0553562967;[("'science-fiction'", 0.0), ("'fiction'", 0.0), ("'humor'", 0.0), ("'romance'", 0.0)]
0446363170;[("'historical-fiction'", 0.0), ("'fiction'", 0.0), ("'mystery'", 0.0), ("'historical'", 0.0)]
0804110379;[("'mystery'", 0.0), ("'historical-fiction'", 0.0), ("'historical'", 0.0), ("'fiction'", 0.0), ("'historical-mystery'", 0.0)]
0449003183;[("'mystery'", 0.0), ("'historical-fiction'", 0.0), ("'historical'", 0.0), ("'historical-mystery'", 0.0), ("'fiction'", 0.0)]
044920474X;[("'mystery'", 0.0), ("'historical-fiction'", 0.0), ("'historical-mystery'", 0.0), ("'historical'", 0.0), ("'fiction'", 0.0)]
0449244970;[("'mystery'", 0.0), ("'historical-fiction'", 0.0), ("'historical'", 0.0), ("'historical-mystery'", 0.0), ("'fiction'", 0.0)]
0449210952;[("'mystery'", 0.0), ("'historical-fiction'", 0.0), ("'historical-mystery'", 0.0), ("'historical'", 0.0), ("'fiction'", 0.0)]
0312971346;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'humor'", 0.0), ("'chick-lit'", 0.0), ("'romance'", 0.0)]
0399147101;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'detective'", 0.0), ("'crime'", 0.0), ("'mystery-thriller'", 0.0)]
0449146383;[("'vampires'", 0.0), ("'horror'", 0.0), ("'fiction'", 0.0), ("'fantasy'", 0.0), ("'paranormal'", 0.0)]
0446603066;[("'fiction'", 0.0), ("'thriller'", 0.0), ("'mystery'", 0.0), ("'suspense'", 0.0), ("'crime'", 0.0)]
0446603821;[("'fiction'", 0.0), ("'mystery'", 0.0), ("'crime'", 0.0)]
0449149374;[("'vampires'", 0.0), ("'horror'", 0.0), ("'fiction'", 0.0), ("'paranormal'", 0.0)]
0553378260;[("'memoir'", 0.0), ("'biography'", 0.0), ("'non-fiction'", 0.0), ("'glbt'", 0.0), ("'autobiography'", 0.0)]
1556614438;[("'christian-fiction'", 0.0), ("'historical-fiction'", 0.0), ("'romance'", 0.0), ("'fiction'", 0.0), ("'civil-war'", 0.0)]
0312850581;[("'science-fiction'", 0.0), ("'fiction'", 0.0), ("'time-travel'", 0.0), ("'historical-fiction'", 0.0), ("'fantasy'", 0.0)]
0140280553;[("'history'", 0.0), ("'non-fiction'", 0.0), ("'science'", 0.0), ("'biography'", 0.0)]
0930031067;[("'fiction'", 0.0), ("'france'", 0.0), ("'classics'", 0.0), ("'french-literature'", 0.0), ("'philosophy'", 0.0)]
0060958022;[("'fiction'", 0.0), ("'historical-fiction'", 0.0), ("'france'", 0.0), ("'historical'", 0.0)]
0385474016;[("'fiction'", 0.0), ("'romance'", 0.0), ("'magical-realism'", 0.0), ("'historical-fiction'", 0.0), ("'classics'", 0.0)]
0380804700;[("'detective'", 0.0), ("'thriller'", 0.0)]
0500280673;[("'art'", 0.0), ("'non-fiction'", 0.0)]
048640076X;[("'classics'", 0.0), ("'fiction'", 0.0), ("'19th-century'", 0.0), ("'literature'", 0.0), ("'victorian'", 0.0)]
8432227587;[("'true-crime'", 0.0), ("'non-fiction'", 0.0), ("'history'", 0.0), ("'crime'", 0.0), ("'mystery'", 0.0)]
0349109931;[("'historical-fiction'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0), ("'world-war-ii'", 0.0), ("'war'", 0.0)]
8420638307;[]
8420672319;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'crime'", 0.0), ("'classics'", 0.0), ("'noir'", 0.0)]
8466301151;[]
8806143042;[("'italian-literature'", 0.0), ("'crime'", 0.0), ("'thriller'", 0.0), ("'fiction'", 0.0), ("'noir'", 0.0)]
156245191X;[]
0140124497;[("'humor'", 0.0), ("'fiction'", 0.0), ("'comedy'", 0.0), ("'classics'", 0.0)]
0553210114;[("'classics'", 0.0), ("'fiction'", 0.0), ("'historical-fiction'", 0.0), ("'war'", 0.0), ("'literature'", 0.0)]
0156658992;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'classics'", 0.0)]
037550334X;[("'fiction'", 0.0), ("'literature'", 0.0)]
3518396005;[("'historical-fiction'", 0.0), ("'world-war-ii'", 0.0), ("'novels'", 0.0), ("'fiction'", 0.0)]
3499123665;[("'fiction'", 0.0), ("'fantasy'", 0.0), ("'classics'", 0.0), ("'witches'", 0.0), ("'literature'", 0.0)]
3548603203;[("'fantasy'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'childrens'", 0.0)]
2253057835;[("'fiction'", 0.0), ("'plays'", 0.0), ("'german-literature'", 0.0), ("'music'", 0.0), ("'theatre'", 0.0)]
2020482363;[("'humor'", 0.0), ("'spanish-literature'", 0.0), ("'fiction'", 0.0), ("'science-fiction'", 0.0), ("'spain'", 0.0)]
2264027754;[("'ireland'", 0.0), ("'fiction'", 0.0), ("'irish-literature'", 0.0), ("'historical-fiction'", 0.0)]
2264032189;[("'fiction'", 0.0), ("'historical-fiction'", 0.0), ("'ireland'", 0.0), ("'irish-literature'", 0.0), ("'literature'", 0.0)]
052594527X;[("'historical-fiction'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0), ("'art'", 0.0), ("'classics'", 0.0)]
3257204833;[("'short-stories'", 0.0), ("'fiction'", 0.0), ("'mystery'", 0.0), ("'horror'", 0.0), ("'animals'", 0.0)]
3596156963;[("'german-literature'", 0.0)]
3596122279;[("'chick-lit'", 0.0), ("'german-literature'", 0.0), ("'roman'", 0.0), ("'fiction'", 0.0)]
3404141970;[("'fantasy'", 0.0), ("'german-literature'", 0.0), ("'fiction'", 0.0), ("'urban-fantasy'", 0.0), ("'horror'", 0.0)]
0029281113;[]
0517559552;[]
0345338545;[("'historical-fiction'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0), ("'adventure'", 0.0)]
0375701044;[("'non-fiction'", 0.0), ("'memoir'", 0.0), ("'history'", 0.0), ("'autobiography'", 0.0), ("'biography'", 0.0)]
0316158720;[("'fiction'", 0.0), ("'books-about-books'", 0.0), ("'historical-fiction'", 0.0), ("'literature'", 0.0), ("'novels'", 0.0)]
0007154615;[("'fiction'", 0.0), ("'canada'", 0.0)]
0375412824;[("'fiction'", 0.0), ("'contemporary'", 0.0), ("'chick-lit'", 0.0)]
1558743669;[("'non-fiction'", 0.0), ("'memoir'", 0.0), ("'psychology'", 0.0), ("'autobiography'", 0.0), ("'adult'", 0.0)]
084236661X;[("'parenting'", 0.0), ("'non-fiction'", 0.0), ("'family'", 0.0), ("'self-help'", 0.0), ("'religion'", 0.0)]
0708842100;[]
059045367X;[("'horror'", 0.0), ("'childrens'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0)]
0590453661;[("'horror'", 0.0), ("'childrens'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0)]
059042761X;[("'childrens'", 0.0), ("'fantasy'", 0.0), ("'fiction'", 0.0), ("'witches'", 0.0)]
0385721617;[("'fiction'", 0.0), ("'young-adult'", 0.0), ("'ireland'", 0.0), ("'irish-literature'", 0.0), ("'adult-fiction'", 0.0)]
0694013226;[("'picture-books'", 0.0), ("'childrens'", 0.0)]
0441005764;[("'fantasy'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'childrens'", 0.0)]
0553582135;[("'suspense'", 0.0), ("'fiction'", 0.0), ("'romance'", 0.0), ("'thriller'", 0.0), ("'romantic-suspense'", 0.0)]
0671034065;[("'romance'", 0.0), ("'romantic-suspense'", 0.0), ("'suspense'", 0.0), ("'contemporary'", 0.0), ("'contemporary-romance'", 0.0)]
0451410777;[("'mystery'", 0.0), ("'suspense'", 0.0), ("'fiction'", 0.0), ("'mystery-thriller'", 0.0), ("'crime'", 0.0)]
0345418832;[("'mystery'", 0.0), ("'fiction'", 0.0)]
0671026801;[("'fiction'", 0.0), ("'thriller'", 0.0), ("'mystery'", 0.0), ("'mystery-thriller'", 0.0), ("'crime'", 0.0)]
0671024051;[("'thriller'", 0.0), ("'mystery'", 0.0), ("'fiction'", 0.0), ("'crime'", 0.0)]
0684869829;[("'thriller'", 0.0), ("'crime'", 0.0), ("'fiction'", 0.0), ("'mystery'", 0.0)]
0399147772;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'thriller'", 0.0)]
0440237416;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'thriller'", 0.0), ("'mystery-thriller'", 0.0), ("'suspense'", 0.0)]
0439101336;[("'classics'", 0.01), ("'fiction'", 0.0), ("'christmas'", 0.0), ("'fantasy'", 0.0), ("'literature'", 0.0)]
0399147284;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'thriller'", 0.0), ("'crime'", 0.0)]
0684832380;[("'suspense'", 0.0), ("'mystery-thriller'", 0.0), ("'mystery'", 0.0), ("'thriller'", 0.0), ("'short-stories'", 0.0)]
039914210X;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'cats'", 0.0), ("'cozy-mystery'", 0.0)]
0380730359;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'crime'", 0.0), ("'thriller'", 0.0), ("'suspense'", 0.0)]
0374166560;[("'fiction'", 0.0), ("'literature'", 0.0), ("'fantasy'", 0.0)]
0451150635;[("'horror'", 0.0), ("'fiction'", 0.0), ("'short-stories'", 0.0), ("'thriller'", 0.0)]
3596132762;[]
3492225926;[("'dutch-literature'", 0.0), ("'fiction'", 0.0), ("'literature'", 0.0), ("'20th-century'", 0.0), ("'roman'", 0.0)]
006018700X;[("'non-fiction'", 0.0), ("'philosophy'", 0.0), ("'psychology'", 0.0), ("'politics'", 0.0), ("'cultural'", 0.0)]
0684836483;[("'cats'", 0.0)]
0571174450;[("'biography'", 0.0), ("'non-fiction'", 0.0), ("'music'", 0.0), ("'memoir'", 0.0)]
0312848846;[]
0442043244;[]
0880381736;[("'fantasy'", 0.0), ("'dragonlance'", 0.0), ("'fiction'", 0.0), ("'dragons'", 0.0), ("'science-fiction-fantasy'", 0.0)]
8433966111;[("'fiction'", 0.0), ("'american'", 0.0)]
0767907817;[("'chick-lit'", 0.0), ("'fiction'", 0.0), ("'romance'", 0.0), ("'contemporary'", 0.0), ("'adult'", 0.0)]
0385720106;[("'fiction'", 0.0), ("'contemporary'", 0.0)]
0553208845;[("'classics'", 0.0), ("'fiction'", 0.0), ("'philosophy'", 0.0), ("'religion'", 0.0), ("'literature'", 0.0)]
0064400581;[("'young-adult'", 0.0), ("'fiction'", 0.0), ("'childrens'", 0.0), ("'classics'", 0.0), ("'adventure'", 0.0)]
0571142745;[("'fiction'", 0.0), ("'contemporary'", 0.0), ("'british-literature'", 0.0)]
0898861780;[]
1586480456;[("'non-fiction'", 0.0), ("'humor'", 0.0)]
030681188X;[("'non-fiction'", 0.0), ("'memoir'", 0.0), ("'humor'", 0.0), ("'biography'", 0.0)]
0688155022;[("'non-fiction'", 0.0)]
088064219X;[("'biography'", 0.0), ("'history'", 0.0)]
1904095399;[]
0743204158;[("'non-fiction'", 0.0)]
0310225116;[("'christian'", 0.0)]
0800758358;[]
0385050755;[("'western'", 0.0), ("'fiction'", 0.0), ("'historical-fiction'", 0.0)]
0842329218;[("'christian-fiction'", 0.0), ("'fiction'", 0.0), ("'christian'", 0.0), ("'religion'", 0.0)]
0072430958;[("'history'", 0.0)]
0684823780;[("'christian'", 0.0), ("'religion'", 0.0), ("'theology'", 0.0), ("'christianity'", 0.0), ("'non-fiction'", 0.0)]
1576738442;[("'non-fiction'", 0.0), ("'christian'", 0.0), ("'spirituality'", 0.0)]
0449219283;[("'romance'", 0.0), ("'gothic'", 0.0), ("'mystery'", 0.0), ("'historical-romance'", 0.0), ("'fiction'", 0.0)]
0553574965;[("'thriller'", 0.0), ("'suspense'", 0.0), ("'horror'", 0.0), ("'mystery'", 0.0)]
0440225698;[("'romance'", 0.0), ("'fiction'", 0.0), ("'chick-lit'", 0.0)]
0440221471;[("'fiction'", 0.0), ("'thriller'", 0.0), ("'mystery'", 0.0), ("'legal-thriller'", 0.0), ("'suspense'", 0.0)]
0394541545;[("'historical-fiction'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0)]
0877958920;[("'historical-fiction'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0), ("'prehistoric'", 0.0), ("'fantasy'", 0.0)]
0440235758;[("'romance'", 0.0), ("'romantic-suspense'", 0.0), ("'contemporary'", 0.0), ("'contemporary-romance'", 0.0), ("'military'", 0.0)]
0743216458;[("'history'", 0.0), ("'non-fiction'", 0.0), ("'war'", 0.0), ("'military'", 0.0), ("'world-war-ii'", 0.0)]
0061007129;[("'fiction'", 0.0), ("'historical-fiction'", 0.0), ("'thriller'", 0.0), ("'drama'", 0.0)]
0886773784;[("'fantasy'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0), ("'science-fiction-fantasy'", 0.0)]
0440228204;[]
0883657635;[("'cats'", 0.0), ("'fiction'", 0.0), ("'short-stories'", 0.0), ("'anthologies'", 0.0)]
0425143325;[("'fiction'", 0.0), ("'thriller'", 0.0), ("'action'", 0.0)]
0425180964;[("'fiction'", 0.0), ("'thriller'", 0.0), ("'military'", 0.0), ("'espionage'", 0.0)]
0812520793;[("'historical-fiction'", 0.0), ("'egypt'", 0.0), ("'historical'", 0.0), ("'fiction'", 0.0), ("'fantasy'", 0.0)]
0312109393;[("'mystery'", 0.0), ("'crime'", 0.0)]
0399148019;[("'fiction'", 0.0), ("'suspense'", 0.0), ("'mystery'", 0.0), ("'adult'", 0.0), ("'contemporary'", 0.0)]
8807014467;[("'fiction'", 0.0), ("'italian-literature'", 0.0)]
0373063121;[]
0140620869;[("'classics'", 0.0), ("'fantasy'", 0.0), ("'fiction'", 0.0), ("'childrens'", 0.0), ("'young-adult'", 0.0)]
0553801589;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'cozy-mystery'", 0.0), ("'cats'", 0.0)]
0743411250;[("'romance'", 0.0), ("'fiction'", 0.0), ("'chick-lit'", 0.0), ("'contemporary'", 0.0), ("'womens-fiction'", 0.0)]
0590129988;[("'young-adult'", 0.0), ("'fantasy'", 0.0), ("'childrens'", 0.0), ("'horror'", 0.0), ("'fiction'", 0.0)]
0375700684;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'crime'", 0.0), ("'thriller'", 0.0), ("'mystery-thriller'", 0.0)]
0375700692;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'crime'", 0.0), ("'thriller'", 0.0)]
0312955510;[("'fiction'", 0.0), ("'mystery-thriller'", 0.0)]
8880891901;[("'italian-literature'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0), ("'italy'", 0.0), ("'novels'", 0.0)]
0345396537;[("'fantasy'", 0.0), ("'fiction'", 0.0), ("'epic-fantasy'", 0.0)]
0452272092;[("'fiction'", 0.0), ("'magical-realism'", 0.0), ("'literature'", 0.0), ("'novels'", 0.0), ("'feminism'", 0.0)]
3518383620;[("'plays'", 0.0), ("'fiction'", 0.0), ("'drama'", 0.0), ("'classics'", 0.0)]
3499262967;[("'fiction'", 0.0), ("'dutch-literature'", 0.0), ("'literature'", 0.0), ("'roman'", 0.0), ("'historical'", 0.0)]
3407808836;[]
3423085711;[("'historical-fiction'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0), ("'childrens'", 0.0)]
3453159926;[("'horror'", 0.0), ("'fiction'", 0.0), ("'fantasy'", 0.0), ("'short-stories'", 0.0)]
3499137909;[("'fiction'", 0.0), ("'contemporary'", 0.0), ("'denmark'", 0.0), ("'mystery'", 0.0), ("'scandinavian-literature'", 0.0)]
0747563721;[("'fiction'", 0.0), ("'romance'", 0.0), ("'art'", 0.0), ("'contemporary'", 0.0), ("'british-literature'", 0.0)]
0451518845;[("'classics'", 0.01), ("'fiction'", 0.0), ("'romance'", 0.0)]
0441009700;[("'fantasy'", 0.0), ("'fiction'", 0.0), ("'science-fiction-fantasy'", 0.0), ("'religion'", 0.0), ("'speculative-fiction'", 0.0)]
0345395190;[("'science-fiction'", 0.0), ("'fantasy'", 0.0), ("'space-opera'", 0.0)]
0553265571;[("'fantasy'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0), ("'horses'", 0.0), ("'historical-fiction'", 0.0)]
0451521285;[("'historical-fiction'", 0.0), ("'british-literature'", 0.0), ("'historical'", 0.0), ("'adult'", 0.0), ("'17th-century'", 0.0)]
0812566351;[("'fantasy'", 0.0), ("'fiction'", 0.0), ("'animals'", 0.0), ("'young-adult'", 0.0)]
0060502258;[("'fiction'", 0.0), ("'chick-lit'", 0.0), ("'contemporary'", 0.0), ("'adult-fiction'", 0.0)]
0440911710;[("'young-adult'", 0.0), ("'fiction'", 0.0), ("'romance'", 0.0)]
0140298444;[("'fiction'", 0.0), ("'historical-fiction'", 0.0), ("'war'", 0.0), ("'contemporary'", 0.0), ("'novels'", 0.0)]
0395869463;[("'fiction'", 0.0), ("'books-about-books'", 0.0), ("'british-literature'", 0.0), ("'literary-fiction'", 0.0), ("'historical-fiction'", 0.0)]
0064407721;[("'short-stories'", 0.0), ("'fantasy'", 0.0), ("'fairy-tales'", 0.0), ("'fiction'", 0.0), ("'glbt'", 0.0)]
0684859785;[("'non-fiction'", 0.0), ("'history'", 0.0), ("'literary-criticism'", 0.0), ("'essays'", 0.0)]
0156806479;[("'poetry'", 0.0), ("'classics'", 0.0), ("'literature'", 0.0), ("'fiction'", 0.0)]
0553266055;[("'non-fiction'", 0.0), ("'animals'", 0.0), ("'biography'", 0.0), ("'memoir'", 0.0), ("'classics'", 0.0)]
0345441443;[("'historical-fiction'", 0.0), ("'mystery'", 0.0), ("'historical'", 0.0), ("'fiction'", 0.0), ("'medieval'", 0.0)]
0802132952;[("'fiction'", 0.0), ("'classics'", 0.0), ("'literature'", 0.0), ("'novels'", 0.0)]
0441535771;[("'fantasy'", 0.0), ("'classics'", 0.0), ("'childrens'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0)]
0812552989;[("'fantasy'", 0.0), ("'fiction'", 0.0), ("'epic-fantasy'", 0.0), ("'science-fiction'", 0.0), ("'science-fiction-fantasy'", 0.0)]
0451521358;[("'plays'", 0.0), ("'fiction'", 0.0), ("'classics'", 0.0), ("'read-for-school'", 0.0), ("'high-school'", 0.0)]
0140089365;[("'non-fiction'", 0.0), ("'memoir'", 0.0), ("'books-about-books'", 0.0), ("'biography'", 0.0), ("'autobiography'", 0.0)]
0451455126;[("'horror'", 0.0), ("'anthologies'", 0.0), ("'short-stories'", 0.0), ("'fiction'", 0.0)]
038072345X;[("'horror'", 0.0), ("'fantasy'", 0.0), ("'vampires'", 0.0), ("'fiction'", 0.0), ("'historical-fiction'", 0.0)]
1580173144;[]
0671025570;[("'fiction'", 0.0), ("'humor'", 0.0)]
0553274864;[("'non-fiction'", 0.0), ("'christian'", 0.0), ("'religion'", 0.0), ("'christianity'", 0.0), ("'theology'", 0.0)]
1888604182;[]
0805064362;[]
0330336215;[]
8845909840;[("'fiction'", 0.0), ("'italian-literature'", 0.0)]
0061020710;[("'fantasy'", 0.01), ("'fiction'", 0.0), ("'humor'", 0.0)]
0440204887;[("'fiction'", 0.0), ("'philosophy'", 0.0), ("'spirituality'", 0.0), ("'fantasy'", 0.0), ("'classics'", 0.0)]
0345339681;[("'fantasy'", 0.02), ("'classics'", 0.01), ("'fiction'", 0.01), ("'adventure'", 0.0), ("'young-adult'", 0.0)]
0812572297;[("'science-fiction'", 0.0), ("'fantasy'", 0.0), ("'humor'", 0.0), ("'fiction'", 0.0), ("'short-stories'", 0.0)]
0345272579;[("'fantasy'", 0.02), ("'classics'", 0.01), ("'fiction'", 0.0), ("'adventure'", 0.0), ("'young-adult'", 0.0)]
0385199570;[("'horror'", 0.0), ("'fiction'", 0.0), ("'fantasy'", 0.0), ("'science-fiction'", 0.0), ("'post-apocalyptic'", 0.0)]
0156007568;[("'fiction'", 0.0), ("'latin-american'", 0.0), ("'historical-fiction'", 0.0), ("'literature'", 0.0)]
3426776545;[("'health'", 0.0), ("'non-fiction'", 0.0), ("'self-help'", 0.0), ("'spirituality'", 0.0), ("'fitness'", 0.0)]
3404701704;[("'psychology'", 0.0), ("'spirituality'", 0.0), ("'non-fiction'", 0.0), ("'philosophy'", 0.0), ("'self-help'", 0.0)]
3423205202;[("'mystery'", 0.0), ("'crime'", 0.0), ("'fiction'", 0.0), ("'thriller'", 0.0), ("'sweden'", 0.0)]
3453169247;[("'fiction'", 0.0), ("'mystery'", 0.0), ("'thriller'", 0.0), ("'legal-thriller'", 0.0)]
3442541751;[("'german-literature'", 0.0), ("'humor'", 0.0), ("'fiction'", 0.0), ("'germany'", 0.0), ("'short-stories'", 0.0)]
3423202947;[("'mystery'", 0.0), ("'fiction'", 0.0), ("'thriller'", 0.0), ("'sweden'", 0.0), ("'scandinavian-literature'", 0.0)]
0374332657;[("'young-adult'", 0.0), ("'fiction'", 0.0), ("'childrens'", 0.0), ("'realistic-fiction'", 0.0)]
0553298496;[("'young-adult'", 0.0), ("'fiction'", 0.0)]
0553255371;[("'young-adult'", 0.0), ("'fiction'", 0.0), ("'childrens'", 0.0)]
0451528018;[("'classics'", 0.0), ("'mystery'", 0.0), ("'fiction'", 0.0), ("'crime'", 0.0)]
0842321942;[("'christian'", 0.0), ("'young-adult'", 0.0), ("'christian-fiction'", 0.0), ("'fiction'", 0.0), ("'apocalyptic'", 0.0)]
0842321934;[("'christian'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'christian-fiction'", 0.0), ("'religion'", 0.0)]
1562475878;[("'historical-fiction'", 0.0), ("'childrens'", 0.0), ("'historical'", 0.0), ("'fiction'", 0.0)]
1562475193;[("'historical-fiction'", 0.0), ("'childrens'", 0.0), ("'fiction'", 0.0), ("'historical'", 0.0)]
0590997262;[("'science-fiction'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'fantasy'", 0.0), ("'childrens'", 0.0)]
0590997297;[("'science-fiction'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'fantasy'", 0.0), ("'childrens'", 0.0)]
0590762613;[("'science-fiction'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'aliens'", 0.0), ("'childrens'", 0.0)]
0590213040;[("'science-fiction'", 0.0), ("'young-adult'", 0.0), ("'fiction'", 0.0), ("'childrens'", 0.0), ("'fantasy'", 0.0)]
0439061652;[("'young-adult'", 0.0), ("'fiction'", 0.0), ("'animals'", 0.0), ("'adventure'", 0.0), ("'adult'", 0.0)]
1584851651;[("'childrens'", 0.0), ("'non-fiction'", 0.0)]
0141304707;[("'childrens'", 0.0), ("'juvenile'", 0.0), ("'humor'", 0.0)]
0679866957;[("'childrens'", 0.0)]
059048575X;[]
044048474X;[("'childrens'", 0.0), ("'fiction'", 0.0), ("'young-adult'", 0.0)]
1568657803;[("'humor'", 0.0), ("'non-fiction'", 0.0), ("'christian'", 0.0)]
0140309578;[("'childrens'", 0.0), ("'classics'", 0.0), ("'fiction'", 0.0)]
